Date,Close,High,Low,Open,Volume
2018-04-05,20.3813,20.4173,19.2133,19.2893,286816500
2018-04-06,19.9533,20.6187,19.7,20.0667,202804500
2018-04-09,19.3107,20.6333,19.2807,20.0247,153747000
2018-04-10,20.3133,20.4733,19.5787,19.9313,164847000
2018-04-11,20.062,20.5987,19.9773,20.0493,112243500
2018-04-12,19.6053,20.2633,19.5787,20.1547,114132000
2018-04-13,20.0227,20.2633,19.732,20.24,109908000
2018-04-16,19.414,19.9773,19.2673,19.9333,95077500
2018-04-17,19.1793,19.478,18.834,19.258,105000000
2018-04-18,19.5567,20.016,19.2107,19.4053,98365500
2018-04-19,20.0053,20.0673,19.2367,19.4053,91359000
2018-04-20,19.3493,19.9987,19.3167,19.678,84418500
2018-04-23,18.8913,19.4413,18.822,19.4193,73401000
2018-04-24,18.8973,19.1393,18.564,19.0,85279500
2018-04-25,18.7127,19.0107,18.4833,18.9,60204000
2018-04-26,19.032,19.0527,18.4333,18.5833,65340000
2018-04-27,19.6053,19.6313,18.922,19.0247,65469000
2018-04-30,19.5933,19.9153,19.5,19.574,63423000
2018-05-01,19.9947,20.0547,19.548,19.5673,69384000
2018-05-02,20.0767,20.4567,19.852,19.9047,134556000
2018-05-03,18.9633,19.2027,18.3487,18.586,260281500
2018-05-04,19.606,19.7907,18.6347,18.8667,128541000
2018-05-07,20.1847,20.3973,19.678,19.8333,130173000
2018-05-08,20.1313,20.5167,19.9333,20.0533,88950000
2018-05-09,20.4567,20.4673,20.0033,20.0273,85911000
2018-05-10,20.3347,20.866,20.274,20.5,84774000
2018-05-11,20.0707,20.592,19.9387,20.5133,70194000
2018-05-14,19.4647,20.3293,19.4413,20.2213,109302000
2018-05-15,18.9453,19.1307,18.7,19.0007,142788000
2018-05-16,19.0987,19.254,18.7707,18.922,85110000
2018-05-17,18.9693,19.2793,18.9313,19.06,66309000
2018-05-18,18.4547,18.9767,18.2667,18.9767,108778500
2018-05-21,18.966,19.4327,18.7533,18.7553,137739000
2018-05-22,18.334,19.2,18.228,19.184,134187000
2018-05-23,18.6047,18.6607,18.2667,18.5173,89776500
2018-05-24,18.5233,18.7407,18.326,18.56,62650500
2018-05-25,18.59,18.6427,18.374,18.5087,58126500
2018-05-29,18.9173,19.1,18.41,18.5673,84999000
2018-05-30,19.448,19.6673,18.7733,18.886,112345500
2018-05-31,18.982,19.358,18.862,19.1473,88795500
2018-06-01,19.4547,19.4633,18.9227,19.0573,81366000
2018-06-04,19.7827,19.9333,19.57,19.6227,71967000
2018-06-05,19.4087,19.8533,19.116,19.8467,89928000
2018-06-06,21.3,21.478,19.832,20.0333,281509500
2018-06-07,21.0727,22.0,20.9053,21.0767,215179500
2018-06-08,21.1773,21.632,21.1433,21.2667,123078000
2018-06-11,22.14,22.3107,21.5,21.5007,197752500
2018-06-12,22.8513,23.6647,22.5333,22.98,335211000
2018-06-13,22.9853,23.1467,22.6533,23.114,142047000
2018-06-14,23.848,23.9167,23.1067,23.1753,164715000
2018-06-15,23.878,24.3113,23.4167,23.5893,162724500
2018-06-18,24.722,24.9153,23.6333,23.6933,181098000
2018-06-19,23.5033,24.6667,23.0833,24.344,191428500
2018-06-20,24.148,24.292,23.4667,23.8693,125755500
2018-06-21,23.1673,24.414,23.0847,24.1333,119506500
2018-06-22,22.242,23.4833,22.1333,23.436,153991500
2018-06-25,22.2007,22.5647,21.8333,22.008,103969500
2018-06-26,22.8,22.9033,21.72,22.4033,111787500
2018-06-27,22.9667,23.386,22.6333,23.0,125005500
2018-06-28,23.3287,23.8013,23.074,23.244,125970000
2018-06-29,22.8633,23.5907,22.8273,23.5553,97386000
2018-07-02,22.338,24.3187,21.99,24.0047,281397000
2018-07-03,20.724,22.166,20.646,22.1167,184239000
2018-07-05,20.6107,20.9593,19.748,20.9173,262146000
2018-07-06,20.5933,20.8047,20.1333,20.33,132982500
2018-07-09,21.234,21.2347,20.5333,20.7993,113952000
2018-07-10,21.498,21.8453,21.28,21.6373,142072500
2018-07-11,21.264,21.4627,21.0047,21.0533,73261500
2018-07-12,21.114,21.5487,20.8513,21.4287,85818000
2018-07-13,21.258,21.3053,20.6167,21.0387,88047000
2018-07-16,20.6733,21.0107,20.4167,20.7807,117280500
2018-07-17,21.5127,21.6493,20.5667,20.5873,104943000
2018-07-18,21.59,21.7,21.0833,21.6667,84363000
2018-07-19,21.3487,21.5693,20.934,21.0887,88729500
2018-07-20,20.9053,21.5493,20.7807,21.4153,77433000
2018-07-23,20.2133,20.3667,19.524,20.1227,164893500
2018-07-24,19.8287,20.5147,19.5033,20.2947,143862000
2018-07-25,20.5827,20.6413,19.6333,19.7827,106131000
2018-07-26,20.4433,20.7133,20.2427,20.3233,69457500
2018-07-27,19.812,20.5127,19.6893,20.4833,85549500
2018-07-30,19.3447,19.74,19.0753,19.7267,102211500
2018-07-31,19.876,19.888,19.2713,19.4833,76153500
2018-08-01,20.056,20.2,19.5333,19.866,151941000
2018-08-02,23.3027,23.3327,21.544,21.896,348225000
2018-08-03,23.2113,23.6667,22.8353,23.1873,204847500
2018-08-06,22.7993,23.6653,22.788,23.0307,128464500
2018-08-07,25.3047,25.8307,22.61,22.9227,463137000
2018-08-08,24.6893,25.5093,24.4747,24.606,368568000
2018-08-09,23.4967,24.4673,23.0487,24.37,257757000
2018-08-10,23.6993,24.0,23.0667,23.6,173280000
2018-08-13,23.7607,24.2127,23.268,24.0753,156958500
2018-08-14,23.176,23.9467,23.14,23.8967,104796000
2018-08-15,22.5793,22.966,22.1427,22.794,136519500
2018-08-16,22.3633,22.8187,22.2547,22.6607,90960000
2018-08-17,20.3667,21.7847,20.2353,21.5667,284379000
2018-08-20,20.5627,20.5667,19.2133,19.4467,261034500
2018-08-21,21.46,21.6527,20.6,20.7073,197583000
2018-08-22,21.4427,21.592,20.978,21.3913,89190000
2018-08-23,21.34,21.8213,21.2067,21.276,77209500
2018-08-24,21.5213,21.59,21.2933,21.38,54039000
2018-08-27,21.2847,21.496,20.5873,21.2,196189500
2018-08-28,20.7907,21.2587,20.746,21.2273,114736500
2018-08-29,20.334,20.79,20.246,20.6847,111711000
2018-08-30,20.21,20.3067,19.848,20.1507,108250500
2018-08-31,20.1107,20.354,19.9067,20.1333,80626500
2018-09-04,19.2633,19.8793,19.2,19.796,125257500
2018-09-05,18.716,19.1187,18.4787,19.0033,115812000
2018-09-06,18.73,19.4113,18.592,18.9867,112212000
2018-09-07,17.5493,17.89,16.8167,17.34,337378500
2018-09-10,19.0333,19.0687,18.0667,18.2173,214252500
2018-09-11,18.6293,18.8,18.2367,18.6313,137550000
2018-09-12,19.3693,19.5,18.5767,18.7627,150231000
2018-09-13,19.2973,19.6667,19.012,19.2013,95104500
2018-09-14,19.68,19.822,19.1013,19.2507,101484000
2018-09-17,19.656,20.058,19.2087,19.336,103314000
2018-09-18,18.9973,20.176,18.3667,19.7793,248212500
2018-09-19,19.9347,20.0,18.7,18.7007,124423500
2018-09-20,19.8887,20.3987,19.5553,20.2373,110241000
2018-09-21,19.94,20.0387,19.6913,19.8467,75757500
2018-09-24,19.9787,20.2,19.572,19.8987,72645000
2018-09-25,20.066,20.3067,19.7667,20.0,67225500
2018-09-26,20.6387,20.926,20.074,20.1273,117648000
2018-09-27,20.5013,20.9973,20.4607,20.86,127636500
2018-09-28,17.6513,18.5333,17.3707,18.0173,504745500
2018-10-01,20.7133,20.7627,20.07,20.3847,326664000
2018-10-02,20.068,21.1227,19.9433,20.93,176152500
2018-10-03,19.6533,20.3067,19.438,20.222,119925000
2018-10-04,18.7887,19.6,18.5113,19.5967,147213000
2018-10-05,17.4633,18.3253,17.3333,18.31,269167500
2018-10-08,16.704,17.8507,16.6,17.6347,202090500
2018-10-09,17.52,17.7847,16.8867,17.0167,180909000
2018-10-10,17.1253,17.7007,16.518,17.6407,192229500
2018-10-11,16.8153,17.4833,16.602,17.1687,122515500
2018-10-12,17.252,17.466,16.8007,17.4,108021000
2018-10-15,17.306,17.552,16.9693,17.2707,93000000
2018-10-16,18.4393,18.492,17.4827,17.7133,142896000
2018-10-17,18.1187,18.8467,17.72,18.8267,129832500
2018-10-18,17.594,18.0667,17.5333,17.9527,81318000
2018-10-19,17.3333,17.9773,16.9,17.826,140632500
2018-10-22,17.3967,17.4573,16.8393,17.3787,84004500
2018-10-23,19.6093,19.862,17.4733,17.5913,285417000
2018-10-24,19.2333,20.296,19.0487,20.07,300874500
2018-10-25,20.9907,21.4,20.0673,21.148,312610500
2018-10-26,22.06,22.66,20.4433,20.55,411382500
2018-10-29,22.3233,23.144,21.7667,22.498,217290000
2018-10-30,21.9933,22.5267,21.484,21.8927,136900500
2018-10-31,22.488,22.8,21.94,22.1693,114364500
2018-11-01,22.952,23.1893,22.3153,22.5507,120001500
2018-11-02,23.094,23.28,22.7273,22.916,117120000
2018-11-05,22.76,22.9307,22.0093,22.7,117465000
2018-11-06,22.7373,23.2533,22.406,22.6047,101443500
2018-11-07,23.2107,23.412,22.72,22.8893,110617500
2018-11-08,23.4267,23.8387,23.2293,23.2333,106360500
2018-11-09,23.3673,23.6,23.0153,23.2667,76482000
2018-11-12,22.0853,23.3187,22.0227,23.2247,104122500
2018-11-13,22.582,22.98,22.1467,22.2107,81729000
2018-11-14,22.9333,23.1407,22.4767,22.8467,75604500
2018-11-15,23.2293,23.2387,22.6027,22.822,69385500
2018-11-16,23.6207,23.7133,23.008,23.0127,108093000
2018-11-19,23.5647,24.45,23.5253,23.756,145633500
2018-11-20,23.166,23.32,22.2367,22.7833,120070500
2018-11-21,22.546,23.54,22.4933,23.4667,70302000
2018-11-23,21.722,22.5,21.7033,22.29,63039000
2018-11-26,23.0667,23.0813,21.6667,21.6667,119881500
2018-11-27,22.928,23.1307,22.3667,22.67,95374500
2018-11-28,23.1913,23.2187,22.814,23.066,61914000
2018-11-29,22.7447,23.1667,22.6367,23.1333,46210500
2018-11-30,23.3653,23.44,22.5507,22.7887,84436500
2018-12-03,23.8993,24.4,23.4667,24.0,124597500
2018-12-04,23.98,24.5787,23.4667,23.7367,126928500
2018-12-06,24.204,24.492,23.384,23.734,117637500
2018-12-07,23.8647,25.2993,23.8433,24.6,172668000
2018-12-10,24.3433,24.3987,23.5413,24.0,99202500
2018-12-11,24.4507,24.8113,24.0153,24.6607,94632000
2018-12-12,24.44,24.794,24.344,24.628,75405000
2018-12-13,25.1193,25.1627,24.45,24.6767,110488500
2018-12-14,24.3807,25.1913,24.2887,25.0,95064000
2018-12-17,23.228,24.38,22.9253,24.1333,115110000
2018-12-18,22.4687,23.4367,22.246,23.3693,106500000
2018-12-19,22.198,23.134,21.9827,22.5067,124113000
2018-12-20,21.0253,22.0193,20.7913,21.8033,136078500
2018-12-21,21.318,21.5647,20.8293,21.16,120252000
2018-12-24,19.6927,20.9667,19.68,20.9,83398500
2018-12-26,21.7393,21.798,19.606,20.0,122446500
2018-12-27,21.0753,21.478,20.1,21.3227,128626500
2018-12-28,22.258,22.416,21.2273,21.54,149085000
2018-12-31,22.1867,22.614,21.684,22.5193,94534500
2019-01-02,20.6747,21.0087,19.92,20.4067,174879000
2019-01-03,20.024,20.6267,19.8253,20.4667,104478000
2019-01-04,21.1793,21.2,20.182,20.4,110911500
2019-01-07,22.3307,22.4493,21.1833,21.448,113268000
2019-01-08,22.3567,22.934,21.8013,22.7973,105127500
2019-01-09,22.5687,22.9,22.098,22.3667,81493500
2019-01-10,22.998,23.026,22.1193,22.2933,90846000
2019-01-11,23.1507,23.2273,22.5847,22.806,75586500
2019-01-14,22.2933,22.8333,22.2667,22.8253,78709500
2019-01-15,22.962,23.2533,22.3,22.3333,90849000
2019-01-16,23.07,23.4667,22.9,22.9853,70375500
2019-01-17,23.154,23.4333,22.9433,23.0807,55150500
2019-01-18,20.1507,21.8087,19.982,21.5333,362262000
2019-01-22,19.928,20.5333,19.7,20.3213,181000500
2019-01-23,19.1727,19.6333,18.7793,19.5,187950000
2019-01-24,19.434,19.5787,18.6187,18.8687,120183000
2019-01-25,19.8027,19.9013,19.3033,19.626,108744000
2019-01-28,19.7587,19.8307,19.1833,19.5273,96349500
2019-01-29,19.8307,19.904,19.4533,19.6847,69325500
2019-01-30,20.5847,20.6,19.8993,20.03,168754500
2019-01-31,20.468,20.7707,19.6,20.0667,188538000
2019-02-01,20.814,21.0733,20.2333,20.3613,109251000
2019-02-04,20.8593,21.02,20.1253,20.8653,110281500
2019-02-05,21.4233,21.496,20.8167,20.8327,101142000
2019-02-06,21.148,21.616,21.0413,21.306,75577500
2019-02-07,20.5007,20.98,20.2,20.8867,97809000
2019-02-08,20.3867,20.4967,19.9,20.4553,87663000
2019-02-11,20.856,21.24,20.7,20.7733,106945500
2019-02-12,20.7873,21.2127,20.6413,21.08,82764000
2019-02-13,20.5447,20.85,20.3713,20.8233,77124000
2019-02-14,20.2513,20.4513,20.0667,20.2253,78012000
2019-02-15,20.5253,20.5333,20.26,20.3,58573500
2019-02-19,20.376,20.7693,20.3647,20.4373,62526000
2019-02-20,20.1707,20.42,19.9333,20.294,107131500
2019-02-21,19.4153,20.216,19.3667,20.1207,133638000
2019-02-22,19.6473,19.7667,19.4733,19.6327,86109000
2019-02-25,19.918,20.1933,19.8,19.8607,99397500
2019-02-26,19.8573,20.134,19.2513,19.4813,128737500
2019-02-27,20.9827,21.0867,20.0367,20.1187,167758500
2019-02-28,21.3253,21.3333,20.7207,21.2613,157810500
2019-03-01,19.6527,20.4753,19.46,20.4627,343671000
2019-03-04,19.024,19.9333,18.852,19.8747,256452000
2019-03-05,18.436,18.9333,18.0067,18.8,281470500
2019-03-06,18.416,18.7673,18.2927,18.432,155032500
2019-03-07,18.4393,18.98,18.2833,18.5893,141637500
2019-03-08,18.9427,19.0393,18.3927,18.4607,132294000
2019-03-11,19.3947,19.4187,18.7,18.9013,110884500
2019-03-12,18.8907,19.2047,18.7373,19.0993,112561500
2019-03-13,19.264,19.466,18.8467,18.9267,102670500
2019-03-14,19.3307,19.6927,19.2193,19.4967,106551000
2019-03-15,18.362,18.9147,18.2933,18.9007,221782500
2019-03-18,17.966,18.5367,17.82,18.4,154215000
2019-03-19,17.8313,18.22,17.564,17.8333,177009000
2019-03-20,18.24,18.3313,17.7533,17.9793,103623000
2019-03-21,18.268,18.43,17.8967,18.1733,89206500
2019-03-22,17.6353,18.1867,17.6,18.172,131184000
2019-03-25,17.3613,17.5453,16.964,17.314,153225000
2019-03-26,17.8513,18.0173,17.6287,17.6293,110263500
2019-03-27,18.322,18.358,17.8787,17.9167,131688000
2019-03-28,18.5747,18.6887,18.34,18.4773,101611500
2019-03-29,18.6573,18.6773,18.3,18.58,89869500
2019-04-01,19.2787,19.28,18.752,18.8413,121656000
2019-04-02,19.0587,19.296,18.9253,19.22,82183500
2019-04-03,19.454,19.7447,19.1447,19.1547,118791000
2019-04-04,17.852,18.08,17.3727,17.4593,355810500
2019-04-05,18.3307,18.4067,17.7407,17.9907,195574500
2019-04-08,18.2133,18.744,18.0293,18.5127,156156000
2019-04-09,18.154,18.3333,17.974,18.11,88560000
2019-04-10,18.404,18.5587,18.1927,18.4493,105919500
2019-04-11,17.8947,18.0333,17.7067,17.8867,147538500
2019-04-12,17.8467,18.13,17.7887,18.0147,101190000
2019-04-15,17.7587,17.9253,17.242,17.9087,150579000
2019-04-16,18.224,18.3333,17.648,17.7167,109093500
2019-04-17,18.082,18.3193,17.9027,18.3167,76897500
2019-04-18,18.2173,18.3227,17.9833,18.082,88144500
2019-04-22,17.5167,17.9787,17.4987,17.9333,182206500
2019-04-23,17.5933,17.7067,17.05,17.3433,164158500
2019-04-24,17.244,17.688,17.2,17.59,160912500
2019-04-25,16.5087,17.2667,16.4047,17.0,327741000
2019-04-26,15.676,16.4453,15.4087,16.4333,335410500
2019-04-29,16.098,16.2653,15.478,15.724,250717500
2019-04-30,15.9127,16.2807,15.8,16.1373,141969000
2019-05-01,15.6007,16.0,15.4333,15.9233,160566000
2019-05-02,16.2733,16.4753,15.848,16.368,272389500
2019-05-03,17.002,17.1073,16.2327,16.2573,355602000
2019-05-06,17.0227,17.2233,16.5667,16.668,162508500
2019-05-07,16.4707,17.1473,16.34,17.12,151971000
2019-05-08,16.3227,16.7067,16.28,16.4627,92646000
2019-05-09,16.132,16.2453,15.796,16.1333,100671000
2019-05-10,15.968,16.1327,15.7347,15.9833,105124500
2019-05-13,15.134,15.498,14.9667,15.4673,162522000
2019-05-14,15.4873,15.6333,15.2,15.2867,108786000
2019-05-15,15.4633,15.496,15.0167,15.288,109440000
2019-05-16,15.222,15.4,15.1,15.2993,112249500
2019-05-17,14.0687,14.816,13.928,14.7973,266800500
2019-05-20,13.6907,13.7333,13.0167,13.52,307893000
2019-05-21,13.672,13.8267,13.0693,13.184,270058500
2019-05-22,12.8487,13.596,12.7853,13.2733,280278000
2019-05-23,13.0327,13.298,12.4147,12.956,398206500
2019-05-24,12.7087,13.332,12.5833,13.322,212049000
2019-05-28,12.58,13.0,12.5233,12.7467,154693500
2019-05-29,12.6573,12.826,12.336,12.4733,179529000
2019-05-30,12.548,12.8173,12.468,12.5833,118897500
2019-05-31,12.344,12.6613,12.2733,12.34,156100500
2019-06-03,11.9313,12.4453,11.7993,12.3673,195966000
2019-06-04,12.9067,12.932,11.974,12.0733,207112500
2019-06-05,13.106,13.4187,12.79,13.2453,202662000
2019-06-06,13.73,14.0667,13.4533,13.6293,303633000
2019-06-07,13.6333,14.056,13.5667,13.6667,240052500
2019-06-10,14.192,14.4627,13.934,14.0167,158775000
2019-06-11,14.4733,14.7267,14.2333,14.6093,174802500
2019-06-12,13.9507,14.892,13.9333,14.8633,227962500
2019-06-13,14.2607,14.3267,13.834,14.0253,122524500
2019-06-14,14.328,14.4433,14.0267,14.0833,111501000
2019-06-17,15.002,15.1333,14.2847,14.3653,184752000
2019-06-18,14.9827,15.6493,14.8373,15.248,190737000
2019-06-19,15.0953,15.1847,14.7373,15.0073,98626500
2019-06-20,14.6413,15.1267,14.4233,14.8667,177952500
2019-06-21,14.7907,14.812,14.3667,14.4147,123031500
2019-06-24,14.9093,15.0573,14.7347,14.8827,86262000
2019-06-25,14.6507,15.0227,14.6327,14.9593,92731500
2019-06-26,14.618,15.1487,14.54,14.6873,127608000
2019-06-27,14.856,14.86,14.49,14.63,95095500
2019-06-28,14.8973,15.0113,14.72,14.7327,102771000
2019-07-01,15.1447,15.54,15.0853,15.3473,123201000
2019-07-02,14.97,15.2767,14.8147,15.2593,138885000
2019-07-03,15.66,16.1047,15.634,15.9593,213016500
2019-07-05,15.54,15.6967,15.3867,15.638,105985500
2019-07-08,15.356,15.4833,15.244,15.416,88207500
2019-07-09,15.3373,15.4,15.152,15.2647,92862000
2019-07-10,15.928,15.9293,15.5427,15.61,137185500
2019-07-11,15.9067,16.1,15.72,15.876,112716000
2019-07-12,16.3387,16.3587,15.9807,15.9833,138007500
2019-07-15,16.9,16.9613,16.324,16.5333,165001500
2019-07-16,16.8253,16.902,16.5287,16.62,122235000
2019-07-17,16.9907,17.2207,16.89,17.0447,146470500
2019-07-18,16.9027,17.05,16.7927,17.0033,71379000
2019-07-19,17.212,17.3307,16.9747,17.046,105726000
2019-07-22,17.0453,17.4767,16.946,17.25,102636000
2019-07-23,17.3447,17.3653,16.9667,17.114,75346500
2019-07-24,17.6587,17.738,17.2107,17.278,166092000
2019-07-25,15.2547,15.6333,15.0367,15.5667,336274500
2019-07-26,15.2027,15.3507,14.8167,15.128,150415500
2019-07-29,15.718,15.7293,15.0687,15.1393,139099500
2019-07-30,16.1507,16.224,15.4787,15.5267,121635000
2019-07-31,16.1073,16.4453,15.7767,16.2,137673000
2019-08-01,15.59,16.3007,15.4513,16.1767,123892500
2019-08-02,15.6227,15.7513,15.282,15.4233,92047500
2019-08-05,15.2213,15.4247,15.052,15.3067,105424500
2019-08-06,15.3833,15.5,15.05,15.4587,83463000
2019-08-07,15.5613,15.5713,15.0533,15.1,71647500
2019-08-08,15.8867,15.9867,15.51,15.63,79114500
2019-08-09,15.6673,15.9307,15.5873,15.7367,58473000
2019-08-12,15.2673,15.718,15.25,15.5327,69958500
2019-08-13,15.6667,15.7333,15.17,15.254,72721500
2019-08-14,14.6413,15.4333,14.446,15.414,143439000
2019-08-15,14.376,14.7707,14.1033,14.724,122394000
2019-08-16,14.6627,14.816,14.4013,14.444,76477500
2019-08-19,15.122,15.1887,14.78,14.9473,79644000
2019-08-20,15.0573,15.2727,14.9693,15.1747,61878000
2019-08-21,14.722,14.8813,14.5067,14.8007,116914500
2019-08-22,14.81,15.0267,14.548,14.8533,98385000
2019-08-23,14.0933,14.7447,14.0667,14.6647,128079000
2019-08-26,14.3333,14.3347,14.1027,14.24,75778500
2019-08-27,14.272,14.5867,14.1353,14.3827,81243000
2019-08-28,14.3727,14.4833,14.154,14.246,48382500
2019-08-29,14.7807,14.8933,14.5333,14.6,77692500
2019-08-30,15.0407,15.496,14.9473,15.2767,139809000
2019-09-03,15.0007,15.2633,14.8773,14.9387,80311500
2019-09-04,14.712,15.2307,14.614,15.126,86415000
2019-09-05,15.3053,15.32,14.7233,14.8333,110929500
2019-09-06,15.1633,15.3093,15.0113,15.1467,62841000
2019-09-09,15.4527,15.584,15.282,15.3333,72040500
2019-09-10,15.7027,15.7027,15.2627,15.3867,73255500
2019-09-11,16.4733,16.5447,15.7333,15.8253,150642000
2019-09-12,16.3913,16.9,16.2933,16.5133,128718000
2019-09-13,16.3467,16.5633,16.3247,16.464,79696500
2019-09-16,16.1873,16.4953,16.078,16.4,70921500
2019-09-17,16.3193,16.3733,16.0247,16.1647,57981000
2019-09-18,16.2327,16.5447,16.158,16.3333,62553000
2019-09-19,16.44,16.5293,16.3227,16.4,71937000
2019-09-20,16.0413,16.4633,15.8773,16.4327,95295000
2019-09-23,16.082,16.3453,15.948,16.0,65103000
2019-09-24,14.8807,16.1327,14.8407,16.1013,193372500
2019-09-25,15.2467,15.2653,14.5573,14.9707,141406500
2019-09-26,16.1707,16.2207,15.16,15.3773,178267500
2019-09-27,16.142,16.5807,15.9153,16.1467,166746000
2019-09-30,16.058,16.2653,15.7407,16.2,88197000
2019-10-01,16.3127,16.3967,15.942,16.1,92439000
2019-10-02,16.2087,16.31,15.962,16.2193,84471000
2019-10-03,15.5353,15.632,14.952,15.4573,226267500
2019-10-04,15.4287,15.652,15.2047,15.4407,119925000
2019-10-07,15.848,15.904,15.2367,15.32,120963000
2019-10-08,16.0033,16.2627,15.6333,15.7247,130173000
2019-10-09,16.302,16.4867,16.0433,16.088,103416000
2019-10-10,16.316,16.6187,16.1053,16.352,94249500
2019-10-11,16.526,16.7387,16.454,16.4767,127131000
2019-10-14,17.1307,17.2367,16.4753,16.5267,153075000
2019-10-15,17.1927,17.3333,16.9413,17.18,96492000
2019-10-16,17.3167,17.4733,17.128,17.1593,100261500
2019-10-17,17.4647,17.652,17.3447,17.5,71539500
2019-10-18,17.13,17.52,17.0067,17.38,86247000
2019-10-21,16.9,17.3,16.6787,17.222,75304500
2019-10-22,17.0387,17.222,16.7233,16.9547,69012000
2019-10-23,16.9787,17.076,16.7567,16.9667,78916500
2019-10-24,19.9787,20.3287,19.28,19.8913,445813500
2019-10-25,21.8753,22.0,19.7407,19.848,450091500
